Location,Fuel_Type,Transmission,Owner_Type,Seats,Price,age,make,model,mileage_new,engine_new,power_new,KM_Driven
Mumbai,Petrol,Manual,First,5.0,3.2,4,renault,kwid,25.17,799.0,53.3,8
Jaipur,Diesel,Manual,First,5.0,4.9,6,toyota,etios,23.59,1364.0,67.06,62
Kochi,Petrol,Manual,First,5.0,3.69,5,maruti,alto,24.07,998.0,67.1,37
Chennai,Petrol,Manual,First,5.0,3.98,4,tata,tiago,23.84,1199.0,84.0,5
Kolkata,Diesel,Manual,First,5.0,2.95,7,hyundai,i20,21.9,1396.0,90.0,60
Hyderabad,Diesel,Manual,First,5.0,6.3,5,maruti,swift,28.4,1248.0,74.0,62
Kochi,Petrol,Manual,First,5.0,6.69,3,volkswagen,ameo,17.0,1198.0,73.75,14
Mumbai,Petrol,Manual,First,5.0,2.65,11,hyundai,i20,17.0,1197.0,80.0,28
Kochi,Petrol,Automatic,First,5.0,5.63,2,maruti,celerio,23.1,998.0,67.04,12
Kochi,Petrol,Manual,First,5.0,4.11,5,maruti,celerio,23.1,998.0,67.04,60
Jaipur,Petrol,Manual,First,5.0,3.1,3,maruti,alto,22.74,796.0,47.3,30
Kolkata,Petrol,Manual,First,5.0,4.8,3,tata,zest,17.57,1193.0,88.7,65
Mumbai,Petrol,Manual,Second,7.0,5.15,8,maruti,ertiga,17.5,1373.0,91.1,25
Mumbai,Petrol,Manual,First,5.0,4.75,6,volkswagen,polo,16.2,1199.0,74.0,13
Hyderabad,Petrol,Manual,First,5.0,4.9,3,maruti,celerio,23.1,998.0,67.04,17
Jaipur,Petrol,Manual,Second,5.0,2.4,14,honda,city,16.9,1497.0,100.0,100
Delhi,Petrol,Manual,First,5.0,4.25,4,renault,pulse,18.06,1198.0,74.93,40
Hyderabad,Diesel,Manual,First,5.0,6.3,4,volkswagen,polo,20.14,1498.0,88.0,29
Kochi,Petrol,Manual,First,5.0,8.15,2,maruti,baleno,21.1,998.0,100.0,43
Kochi,Petrol,Manual,First,5.0,3.22,8,hyundai,i10,20.36,1197.0,78.9,37
Kochi,Petrol,Manual,First,5.0,7.65,2,hyundai,i20,18.6,1197.0,81.83,48
Pune,Petrol,Manual,Second,5.0,2.3,10,hyundai,i10,20.36,1197.0,78.9,72
Pune,Petrol,Manual,First,5.0,3.28,8,honda,brio,19.4,1198.0,86.8,65
Kochi,Petrol,Manual,First,5.0,7.09,4,maruti,ciaz,20.73,1373.0,91.2,25
Coimbatore,Diesel,Manual,First,5.0,6.46,7,maruti,swift,19.3,1248.0,73.9,38
Chennai,Diesel,Manual,First,5.0,4.0,8,volkswagen,polo,22.07,1199.0,73.9,60
Kolkata,Diesel,Manual,First,5.0,4.8,5,ford,figo,25.83,1498.0,99.0,4
Mumbai,Petrol,Manual,Second,5.0,1.1,13,maruti,wagon,17.3,1061.0,64.0,50
Delhi,Petrol,Manual,First,5.0,6.6,2,maruti,baleno,21.4,1197.0,83.1,13
Pune,Petrol,Manual,First,5.0,4.5,7,maruti,dzire,22.0,1197.0,81.8,74
Pune,Petrol,Manual,Second,5.0,1.0,11,chevrolet,aveo,14.7,1150.0,76.0,75
Chennai,Diesel,Manual,First,5.0,6.9,3,volkswagen,polo,20.14,1498.0,88.0,25
Kochi,Diesel,Manual,First,5.0,6.28,2,hyundai,grand,24.0,1186.0,73.97,32
Hyderabad,Diesel,Manual,First,5.0,3.7,4,tata,bolt,22.95,1248.0,74.0,100
Kochi,Petrol,Manual,First,5.0,3.45,5,hyundai,eon,21.1,814.0,55.2,43
Mumbai,Petrol,Manual,First,5.0,6.15,4,volkswagen,polo,16.2,1199.0,74.0,7
Mumbai,Petrol,Manual,First,7.0,2.9,6,maruti,eeco,15.1,1196.0,73.0,34
Ahmedabad,Diesel,Manual,First,5.0,5.5,4,hyundai,grand,24.0,1120.0,70.0,30
Delhi,Diesel,Manual,First,5.0,4.25,5,hyundai,grand,24.0,1186.0,73.97,59
Kochi,Diesel,Manual,First,5.0,5.48,4,maruti,swift,22.9,1248.0,74.0,65
Bangalore,Petrol,Manual,First,5.0,7.25,4,hyundai,i20,18.6,1197.0,81.83,19
Hyderabad,Petrol,Manual,First,5.0,3.0,8,maruti,swift,17.5,1298.0,85.8,50
Mumbai,Petrol,Manual,Second,5.0,1.49,13,honda,city,17.7,1497.0,78.0,75
Pune,Petrol,Automatic,First,5.0,3.65,7,hyundai,i10,16.95,1197.0,78.9,54
Bangalore,Petrol,Manual,First,5.0,4.3,5,maruti,celerio,23.1,998.0,67.04,48
Pune,Diesel,Manual,Second,7.0,6.11,8,maruti,ertiga,20.77,1248.0,88.76,63
Bangalore,Petrol,Manual,First,5.0,4.69,8,maruti,swift,19.1,1197.0,85.8,69
Kochi,Petrol,Manual,First,5.0,3.19,9,maruti,ritz,18.5,1197.0,85.8,33
Pune,Petrol,Automatic,Second,5.0,3.75,8,hyundai,i20,15.0,1396.0,98.6,55
Pune,Petrol,Manual,First,5.0,8.6,1,hyundai,i20,17.19,1197.0,81.86,1
Coimbatore,Petrol,Manual,First,5.0,9.31,1,honda,amaze,17.8,1198.0,86.7,16
Bangalore,Petrol,Manual,First,5.0,5.5,5,hyundai,i20,18.6,1197.0,81.83,53
Mumbai,Petrol,Manual,First,5.0,3.35,2,maruti,alto,24.7,796.0,47.3,11
Delhi,Petrol,Manual,First,5.0,2.95,7,hyundai,i10,20.36,1197.0,78.9,63
Pune,Petrol,Manual,Third,5.0,2.44,10,volkswagen,polo,16.47,1198.0,73.9,79
Mumbai,Petrol,Manual,First,5.0,5.85,5,maruti,ciaz,20.73,1373.0,91.1,41
Pune,Diesel,Manual,First,5.0,3.8,4,hyundai,xcent,24.4,1120.0,71.0,76
Kolkata,Petrol,Manual,First,5.0,2.7,12,honda,city,17.7,1497.0,78.0,69
Jaipur,Diesel,Manual,First,7.0,7.21,4,mahindra,bolero,15.96,2523.0,62.1,65
Kolkata,Diesel,Manual,First,5.0,4.2,3,hyundai,xcent,25.4,1186.0,73.97,51
Hyderabad,Petrol,Automatic,First,5.0,3.45,7,maruti,a-star,16.98,998.0,66.1,56
Coimbatore,Petrol,Manual,First,5.0,4.69,6,renault,pulse,18.06,1198.0,74.96,31
Chennai,Diesel,Manual,First,5.0,5.25,6,maruti,swift,22.9,1248.0,74.0,75
Mumbai,Petrol,Manual,First,5.0,3.9,6,volkswagen,polo,16.47,1198.0,74.0,15
Mumbai,Petrol,Manual,First,5.0,5.8,5,hyundai,i20,17.19,1197.0,81.86,12
Hyderabad,Diesel,Manual,First,5.0,5.6,3,maruti,swift,23.4,1248.0,74.0,44
Jaipur,Diesel,Manual,First,5.0,5.15,5,maruti,swift,28.4,1248.0,74.0,39
Bangalore,Petrol,Automatic,Second,4.0,2.38,4,tata,nano,21.9,624.0,37.48,17
Hyderabad,Petrol,Manual,First,5.0,3.8,11,maruti,swift,17.5,1298.0,85.8,71
Delhi,Petrol,Manual,Second,5.0,5.5,5,hyundai,i20,18.6,1197.0,81.83,45
Hyderabad,Petrol,Manual,First,5.0,3.55,10,hyundai,i20,17.0,1197.0,80.0,85
Mumbai,Petrol,Manual,First,5.0,6.35,5,maruti,ciaz,20.73,1373.0,91.1,48
Hyderabad,Diesel,Manual,Second,5.0,1.1,15,tata,indigo,16.1,1405.0,70.0,92
Mumbai,Petrol,Manual,First,5.0,3.7,6,tata,zest,17.57,1193.0,88.7,36
Coimbatore,Petrol,Manual,Second,4.0,2.13,5,tata,nano,25.4,624.0,37.5,25
Chennai,Diesel,Manual,First,5.0,2.85,3,tata,indica,25.0,1396.0,69.0,100
Jaipur,Diesel,Manual,First,5.0,4.95,6,honda,amaze,25.8,1498.0,98.6,76
Pune,Petrol,Manual,First,5.0,2.25,10,hyundai,grand,18.9,1197.0,81.86,45
Delhi,Petrol,Manual,First,5.0,6.75,3,maruti,baleno,21.4,1197.0,83.1,10
Kochi,Diesel,Manual,First,7.0,8.49,2,maruti,ertiga,25.47,1248.0,88.5,51
Coimbatore,Diesel,Manual,First,5.0,5.59,5,maruti,ritz,23.2,1248.0,73.94,42
Delhi,Diesel,Manual,First,5.0,5.45,6,ford,ecosport,22.7,1498.0,89.84,69
Pune,Petrol,Manual,First,5.0,6.5,3,hyundai,i20,18.6,1197.0,81.83,10
Chennai,Petrol,Manual,First,5.0,4.35,5,honda,brio,19.4,1198.0,86.8,16
Kolkata,Diesel,Manual,First,5.0,3.75,7,honda,amaze,25.8,1498.0,98.6,46
Jaipur,Diesel,Manual,Second,5.0,4.0,5,hyundai,grand,24.0,1120.0,70.0,50
Kolkata,Diesel,Manual,First,5.0,2.6,9,nissan,micra,23.08,1461.0,63.1,39
Jaipur,Petrol,Manual,First,5.0,4.45,4,hyundai,grand,18.9,1197.0,82.0,26
Pune,Petrol,Manual,First,5.0,2.6,5,hyundai,eon,21.1,814.0,55.2,28
Coimbatore,Petrol,Manual,First,5.0,8.76,2,maruti,ciaz,20.73,1373.0,91.1,7
Chennai,Petrol,Automatic,First,5.0,5.5,3,maruti,dzire,22.0,1197.0,81.8,42
Hyderabad,Diesel,Manual,First,5.0,5.5,6,maruti,swift,25.2,1248.0,74.0,108
Hyderabad,Diesel,Manual,First,5.0,2.95,7,tata,indica,17.2,1396.0,53.5,62
Kochi,Diesel,Manual,First,5.0,4.9,5,hyundai,grand,24.0,1120.0,70.0,58
Delhi,Petrol,Automatic,First,5.0,4.25,4,maruti,wagon,22.5,998.0,67.0,30
Delhi,Diesel,Manual,First,5.0,8.25,4,maruti,vitara,24.3,1248.0,88.5,22
Chennai,Petrol,Manual,First,5.0,0.95,18,maruti,zen,17.3,993.0,60.0,99
Kochi,Petrol,Manual,First,5.0,4.01,4,hyundai,i10,19.81,1086.0,68.05,34
Kochi,Petrol,Manual,First,5.0,8.2,1,honda,wr-v,17.5,1199.0,88.7,13
Chennai,Diesel,Manual,Second,5.0,6.2,6,honda,city,25.1,1498.0,98.6,71
Kolkata,Diesel,Manual,First,5.0,3.5,8,ford,figo,20.0,1399.0,68.05,110
Coimbatore,Petrol,Automatic,Second,5.0,5.43,3,honda,jazz,19.0,1199.0,88.7,66
Hyderabad,Petrol,Automatic,First,5.0,7.99,6,nissan,sunny,17.97,1498.0,99.6,32
Coimbatore,Diesel,Manual,First,5.0,3.59,9,skoda,octavia,18.7,1896.0,66.0,75
Chennai,Diesel,Manual,First,5.0,1.9,8,chevrolet,beat,25.44,936.0,57.6,82
Pune,Petrol,Manual,Second,5.0,3.9,6,tata,zest,17.57,1193.0,88.7,23
Coimbatore,Petrol,Manual,First,5.0,5.15,7,hyundai,i20,18.5,1197.0,80.0,56
Mumbai,Petrol,Automatic,First,5.0,3.65,5,maruti,wagon,21.5,1197.0,81.8,26
Kolkata,Diesel,Manual,First,5.0,5.0,4,hyundai,xcent,25.4,1186.0,73.97,26
Pune,Petrol,Manual,Second,5.0,0.75,19,hyundai,accent,13.2,1495.0,94.0,130
Kolkata,Petrol,Manual,First,5.0,1.8,10,ford,figo,15.6,1196.0,70.0,114
Kochi,Diesel,Manual,First,5.0,4.41,6,honda,amaze,25.8,1498.0,98.6,97
Chennai,Petrol,Manual,First,5.0,2.0,14,maruti,wagon,18.9,998.0,67.1,40
Ahmedabad,Diesel,Manual,First,5.0,2.75,10,maruti,swift,19.3,1248.0,73.9,83
Jaipur,Petrol,Manual,First,5.0,3.85,3,maruti,wagon,22.5,998.0,67.04,35
Mumbai,Petrol,Manual,First,5.0,1.9,10,maruti,zen,18.2,1061.0,64.0,23
Kochi,Petrol,Manual,First,4.0,1.26,6,tata,nano,25.4,624.0,37.48,59
Chennai,Petrol,Manual,Second,5.0,2.4,11,hyundai,i20,18.5,1197.0,80.0,69
Delhi,Petrol,Manual,Second,5.0,1.4,11,skoda,fabia,17.5,1198.0,70.0,65
Coimbatore,Petrol,Manual,First,4.0,2.9,5,tata,nano,25.4,624.0,37.5,30
Chennai,Diesel,Manual,First,5.0,2.4,9,ford,figo,20.0,1399.0,68.0,76
Kochi,Diesel,Manual,First,5.0,6.22,5,honda,city,26.0,1498.0,98.6,64
Chennai,Petrol,Automatic,First,5.0,4.5,2,renault,kwid,22.5,999.0,67.0,14
Mumbai,Petrol,Manual,First,5.0,4.25,5,hyundai,grand,18.9,1197.0,82.0,26
Mumbai,Diesel,Manual,First,5.0,6.95,3,hyundai,i20,22.54,1396.0,88.73,27
Coimbatore,Petrol,Automatic,First,5.0,4.56,2,maruti,alto,24.07,998.0,67.1,31
Mumbai,Petrol,Manual,First,5.0,5.65,4,honda,amaze,18.0,1198.0,86.7,17
Kochi,Diesel,Manual,First,5.0,6.2,4,hyundai,i20,21.19,1396.0,88.73,49
Delhi,Petrol,Manual,First,5.0,3.25,6,maruti,celerio,23.1,998.0,67.04,48
Bangalore,Diesel,Manual,First,5.0,7.25,4,hyundai,verna,24.8,1396.0,88.7,79
Pune,Diesel,Manual,First,5.0,4.61,7,renault,fluence,21.8,1461.0,78.0,57
Delhi,Petrol,Manual,First,5.0,5.3,4,volkswagen,polo,16.2,1199.0,74.0,29
Ahmedabad,Diesel,Manual,First,5.0,1.9,8,tata,indigo,17.0,1405.0,70.0,50
Kochi,Petrol,Manual,First,5.0,3.09,8,hyundai,i10,20.36,1197.0,78.9,57
Delhi,Petrol,Manual,First,5.0,4.25,4,hyundai,grand,18.9,1197.0,82.0,22
Hyderabad,Diesel,Manual,First,5.0,2.95,9,maruti,ritz,21.1,1248.0,73.9,127
Hyderabad,Petrol,Manual,First,5.0,3.3,9,hyundai,i10,19.81,1086.0,68.05,60
Hyderabad,Petrol,Manual,First,5.0,2.7,8,maruti,zen,18.2,998.0,67.1,59
Mumbai,Diesel,Manual,Second,5.0,4.5,8,maruti,swift,23.4,1248.0,74.0,80
Pune,Diesel,Manual,Second,5.0,5.25,6,maruti,swift,28.4,1248.0,74.0,103
Pune,Diesel,Manual,First,5.0,6.0,3,maruti,dzire,28.4,1248.0,73.75,48
Kolkata,Petrol,Manual,First,5.0,3.14,6,hyundai,grand,18.9,1197.0,82.0,41
Jaipur,Petrol,Manual,First,5.0,2.55,4,renault,kwid,25.17,799.0,53.3,26
Jaipur,Petrol,Manual,Second,5.0,2.3,8,tata,indigo,15.64,1193.0,64.08,30
Hyderabad,Diesel,Manual,First,5.0,5.65,6,ford,figo,20.0,1399.0,68.05,74
Jaipur,Petrol,Manual,First,5.0,3.0,4,maruti,alto,24.07,998.0,67.1,35
Jaipur,Diesel,Manual,First,5.0,4.25,8,maruti,swift,19.3,1248.0,73.9,72
Pune,Diesel,Manual,First,7.0,6.6,7,maruti,ertiga,20.77,1248.0,88.76,43
Mumbai,Diesel,Manual,First,5.0,8.75,3,ford,ecosport,22.7,1498.0,89.84,30
Coimbatore,Petrol,Manual,First,5.0,4.57,5,toyota,etios,17.71,1197.0,78.9,64
Delhi,Petrol,Manual,First,5.0,2.5,8,hyundai,i10,20.36,1197.0,78.9,62
Coimbatore,Petrol,Manual,First,5.0,3.61,9,hyundai,i20,18.5,1197.0,80.0,63
Mumbai,Petrol,Automatic,First,5.0,4.6,5,nissan,micra,19.15,1198.0,75.94,34
Delhi,Diesel,Manual,Second,5.0,3.3,7,honda,amaze,25.8,1498.0,98.6,45
Chennai,Diesel,Manual,First,5.0,2.5,8,chevrolet,beat,25.44,936.0,56.3,81
Jaipur,Diesel,Manual,First,5.0,5.95,5,maruti,swift,23.4,1248.0,74.0,68
Hyderabad,Diesel,Manual,First,5.0,6.3,3,honda,amaze,25.8,1498.0,98.6,128
Bangalore,Diesel,Manual,Second,5.0,3.75,8,ford,figo,20.0,1399.0,68.0,32
Jaipur,Diesel,Manual,First,5.0,4.2,7,renault,duster,19.87,1461.0,83.8,156
Delhi,Petrol,Manual,Second,5.0,2.0,10,maruti,ritz,21.1,1197.0,85.8,75
Kolkata,Petrol,Manual,First,5.0,3.25,7,hyundai,grand,18.9,1197.0,82.0,28
Kochi,Petrol,Manual,First,5.0,5.09,1,renault,kwid,25.17,799.0,53.3,6
Kochi,Diesel,Manual,Second,5.0,7.97,2,maruti,ciaz,28.09,1248.0,88.5,17
Delhi,Petrol,Manual,First,5.0,2.9,9,honda,jazz,16.0,1198.0,90.0,69
Bangalore,Petrol,Manual,Second,5.0,5.65,6,hyundai,i20,18.6,1197.0,81.83,31
Hyderabad,Diesel,Manual,First,5.0,7.9,4,maruti,ciaz,28.09,1248.0,88.5,62
Coimbatore,Diesel,Manual,First,5.0,6.98,5,hyundai,i20,22.54,1396.0,88.73,46
Kolkata,Diesel,Manual,First,5.0,2.65,8,volkswagen,polo,22.07,1199.0,73.9,55
Kolkata,Diesel,Manual,First,5.0,2.49,9,volkswagen,polo,22.07,1199.0,73.9,55
Kochi,Diesel,Manual,First,7.0,6.5,4,honda,mobilio,24.5,1498.0,98.6,67
Hyderabad,Petrol,Automatic,First,5.0,4.55,6,maruti,celerio,23.1,998.0,67.04,24
Hyderabad,Diesel,Manual,Second,5.0,7.4,5,maruti,ciaz,26.21,1248.0,88.5,47
Bangalore,Petrol,Manual,First,5.0,3.55,7,ford,figo,15.6,1196.0,70.0,38
Chennai,Petrol,Manual,First,5.0,3.15,8,hyundai,i10,20.36,1197.0,78.9,70
Hyderabad,Diesel,Manual,First,5.0,5.0,8,nissan,sunny,21.64,1461.0,84.8,87
Ahmedabad,Petrol,Manual,First,5.0,3.75,9,hyundai,i10,20.36,1197.0,78.9,86
Kolkata,Diesel,Manual,First,5.0,3.0,6,honda,amaze,25.8,1498.0,98.6,84
Chennai,Diesel,Manual,Second,5.0,4.0,8,nissan,sunny,22.71,1461.0,84.8,70
Delhi,Diesel,Manual,Second,5.0,4.5,5,maruti,swift,26.59,1248.0,74.0,40
Mumbai,Petrol,Automatic,First,5.0,6.25,1,maruti,wagon,21.5,1197.0,81.8,0
Delhi,Petrol,Manual,Second,5.0,1.0,14,maruti,wagon,18.9,998.0,67.1,86
Kolkata,Diesel,Manual,Second,5.0,2.5,7,maruti,swift,23.4,1248.0,74.0,160
Coimbatore,Diesel,Manual,First,5.0,6.85,2,toyota,etios,23.59,1364.0,67.04,43
Kochi,Petrol,Manual,First,5.0,2.97,8,hyundai,i10,19.81,1086.0,68.05,65
Coimbatore,Diesel,Manual,First,5.0,7.38,2,volkswagen,polo,20.14,1498.0,88.8,39
Bangalore,Diesel,Manual,Second,5.0,3.65,10,hyundai,i20,23.0,1396.0,90.0,77
Kochi,Petrol,Automatic,First,5.0,5.99,3,hyundai,grand,18.9,1197.0,82.0,17
Chennai,Petrol,Automatic,First,5.0,7.0,4,maruti,baleno,21.4,1197.0,83.1,35
Pune,Petrol,Manual,Third,5.0,2.95,7,hyundai,i10,20.36,1197.0,78.9,54
Ahmedabad,Diesel,Manual,First,5.0,5.5,3,tata,tigor,24.7,1047.0,69.0,16
Hyderabad,Diesel,Manual,First,5.0,6.85,5,maruti,swift,26.59,1248.0,74.0,59
Pune,Diesel,Manual,First,5.0,7.9,2,toyota,etios,23.59,1364.0,67.04,3
Kolkata,Diesel,Manual,First,5.0,4.0,8,nissan,sunny,21.64,1461.0,84.8,47
Kolkata,Diesel,Manual,First,5.0,7.65,2,hyundai,elite,22.54,1396.0,88.76,6
Kochi,Petrol,Manual,First,5.0,5.64,4,honda,amaze,18.0,1198.0,86.7,39
Kolkata,Petrol,Manual,First,5.0,2.95,7,volkswagen,polo,16.47,1198.0,73.9,24
Jaipur,Diesel,Manual,First,5.0,5.65,4,maruti,swift,22.9,1248.0,74.0,55
Pune,Petrol,Manual,Third,5.0,0.85,14,maruti,baleno,15.4,1590.0,94.0,155
Pune,Petrol,Manual,Second,5.0,0.8,17,maruti,wagon,18.9,998.0,67.1,125
Coimbatore,Diesel,Manual,First,5.0,5.65,6,volkswagen,polo,20.14,1498.0,88.0,52
Ahmedabad,Diesel,Manual,First,5.0,6.9,5,maruti,ciaz,28.09,1248.0,88.5,52
Jaipur,Diesel,Manual,First,5.0,4.0,7,nissan,sunny,21.64,1461.0,84.8,120
Delhi,Petrol,Manual,First,7.0,2.2,4,maruti,eeco,15.1,1196.0,73.0,126
Kochi,Petrol,Manual,First,5.0,4.79,6,hyundai,i20,18.5,1197.0,82.9,42
Kochi,Diesel,Manual,First,5.0,6.83,4,honda,city,26.0,1498.0,98.6,84
Jaipur,Petrol,Manual,First,4.0,0.51,18,maruti,800,16.1,796.0,37.0,75
Pune,Petrol,Manual,Second,5.0,0.69,14,ford,ikon,13.8,1299.0,70.0,85
Delhi,Petrol,Manual,First,5.0,4.65,5,maruti,swift,20.85,1197.0,83.14,24
Bangalore,Petrol,Manual,Second,5.0,3.25,4,renault,kwid,25.17,799.0,53.3,41
Ahmedabad,Petrol,Manual,Second,5.0,1.95,12,maruti,wagon,18.9,998.0,67.1,60
Jaipur,Petrol,Manual,Second,5.0,4.0,5,hyundai,grand,18.9,1197.0,82.0,53
Delhi,Petrol,Manual,First,5.0,6.85,3,hyundai,i20,18.6,1197.0,81.83,9
Coimbatore,Petrol,Manual,First,5.0,5.45,5,honda,amaze,18.0,1198.0,86.7,53
Hyderabad,Diesel,Manual,First,5.0,1.99,13,ford,fiesta,17.8,1399.0,68.0,68
Kolkata,Diesel,Manual,First,5.0,6.5,6,toyota,etios,23.59,1364.0,67.04,45
Coimbatore,Petrol,Automatic,First,5.0,9.27,2,honda,jazz,19.0,1199.0,88.7,20
Kolkata,Diesel,Manual,First,5.0,2.8,7,chevrolet,beat,25.44,936.0,57.6,26
Kolkata,Diesel,Manual,First,5.0,2.49,9,volkswagen,polo,22.07,1199.0,73.9,66
Jaipur,Diesel,Manual,First,5.0,8.85,4,maruti,sx4,23.65,1248.0,88.5,70
Delhi,Petrol,Manual,First,5.0,4.75,3,hyundai,grand,18.9,1197.0,81.86,46
Jaipur,Petrol,Automatic,First,5.0,3.2,3,renault,kwid,24.04,999.0,67.0,33
Kochi,Petrol,Manual,First,5.0,3.28,3,maruti,alto,22.74,796.0,47.3,27
Coimbatore,Petrol,Manual,First,5.0,7.39,2,maruti,baleno,21.4,1197.0,83.1,33
Pune,Diesel,Manual,First,5.0,3.65,7,maruti,ritz,23.2,1248.0,73.94,77
Kolkata,Diesel,Manual,First,5.0,3.0,8,maruti,ritz,23.2,1248.0,73.94,97
Chennai,Diesel,Manual,Second,5.0,2.25,8,chevrolet,beat,25.44,936.0,57.6,75
Coimbatore,Petrol,Manual,First,5.0,4.11,1,maruti,omni,14.0,796.0,35.0,4
Bangalore,Diesel,Manual,First,5.0,2.35,5,chevrolet,beat,25.44,936.0,56.3,66
Coimbatore,Diesel,Manual,Second,5.0,6.41,3,ford,figo,25.83,1498.0,99.0,36
Jaipur,Diesel,Manual,First,5.0,10.25,5,hyundai,creta,21.38,1396.0,88.7,32
Kochi,Diesel,Manual,First,5.0,3.16,8,ford,fiesta,17.8,1399.0,67.0,79
Kochi,Petrol,Manual,First,5.0,3.55,5,hyundai,i10,19.81,1086.0,68.05,31
Kolkata,Petrol,Manual,First,5.0,0.75,13,chevrolet,aveo,14.49,1399.0,92.7,42
Kochi,Diesel,Manual,Second,5.0,6.36,2,hyundai,i20,22.54,1396.0,88.73,40
Kochi,Petrol,Manual,First,5.0,6.05,3,hyundai,xcent,19.1,1197.0,82.0,15
Hyderabad,Diesel,Manual,First,5.0,5.5,5,hyundai,grand,24.0,1120.0,70.0,76
Kolkata,Petrol,Manual,Second,5.0,1.25,13,maruti,alto,19.7,796.0,46.3,18
Mumbai,Petrol,Automatic,Second,5.0,2.5,10,hyundai,i10,16.95,1197.0,78.9,57
Jaipur,Petrol,Manual,Third,5.0,0.53,22,maruti,zen,17.3,993.0,60.0,95
Kolkata,Petrol,Manual,First,5.0,3.1,5,maruti,wagon,20.51,998.0,67.04,36
Hyderabad,Diesel,Manual,Second,5.0,2.6,8,ford,figo,20.0,1399.0,68.0,73
Kochi,Petrol,Manual,First,5.0,5.09,5,honda,amaze,18.0,1198.0,86.7,47
Hyderabad,Petrol,Manual,First,5.0,2.3,12,hyundai,accent,13.2,1495.0,94.0,62
Ahmedabad,Diesel,Manual,First,5.0,4.4,7,maruti,swift,25.2,1248.0,74.0,58
Mumbai,Petrol,Automatic,Second,5.0,3.49,6,honda,brio,16.5,1198.0,86.8,39
Hyderabad,Petrol,Manual,First,5.0,2.85,11,hyundai,i10,20.36,1197.0,78.9,84
Coimbatore,Petrol,Manual,First,5.0,3.62,8,ford,figo,15.6,1196.0,70.0,75
Kochi,Diesel,Manual,Second,5.0,3.19,8,mahindra,verito,21.0,1461.0,64.1,118
Delhi,Petrol,Manual,First,6.0,5.5,2,mahindra,kuv,18.15,1198.0,82.0,42
Kochi,Petrol,Manual,First,5.0,7.67,1,hyundai,i20,18.6,1197.0,81.83,12
Hyderabad,Diesel,Manual,First,5.0,6.6,6,maruti,swift,19.3,1248.0,73.9,76
Jaipur,Petrol,Manual,First,5.0,4.5,3,maruti,baleno,21.4,1197.0,83.1,27
Mumbai,Petrol,Manual,First,5.0,1.45,11,hyundai,santro,17.92,1086.0,62.1,42
Hyderabad,Diesel,Manual,First,5.0,7.9,5,maruti,ciaz,28.09,1248.0,88.5,67
Mumbai,Diesel,Manual,First,5.0,6.5,4,nissan,terrano,20.45,1461.0,83.8,37
Hyderabad,Diesel,Manual,First,5.0,9.75,4,honda,city,26.0,1498.0,98.6,53
Jaipur,Diesel,Manual,First,5.0,6.0,6,nissan,terrano,20.45,1461.0,83.8,60
Delhi,Diesel,Manual,First,5.0,3.99,6,hyundai,grand,24.0,1120.0,70.0,65
Chennai,Petrol,Manual,First,5.0,6.8,3,maruti,baleno,21.4,1197.0,83.1,43
Pune,Petrol,Manual,First,5.0,2.95,7,hyundai,i10,19.81,1086.0,68.05,84
Hyderabad,Petrol,Manual,Second,5.0,2.3,9,maruti,alto,20.92,998.0,67.1,78
Delhi,Petrol,Manual,First,5.0,2.75,8,honda,brio,18.5,1198.0,86.8,40
Coimbatore,Petrol,Manual,First,5.0,6.94,1,tata,tiago,23.84,1199.0,84.0,20
Hyderabad,Petrol,Manual,First,5.0,1.95,13,hyundai,getz,15.3,1341.0,83.0,58
Kolkata,Petrol,Manual,First,5.0,4.9,5,hyundai,i20,18.6,1197.0,81.83,36
Kochi,Diesel,Manual,First,5.0,6.25,5,nissan,terrano,19.87,1461.0,83.14,58
Mumbai,Petrol,Manual,First,5.0,2.6,9,hyundai,i10,20.36,1197.0,78.9,39
Pune,Petrol,Manual,Second,5.0,3.3,10,maruti,swift,17.5,1298.0,85.8,49
Hyderabad,Diesel,Manual,Second,5.0,3.05,7,tata,indica,22.3,1248.0,74.0,99
Kolkata,Diesel,Manual,First,5.0,3.25,8,hyundai,i20,21.27,1396.0,88.76,33
Delhi,Petrol,Manual,First,5.0,3.75,6,hyundai,xcent,19.1,1197.0,81.86,52
Hyderabad,Petrol,Manual,First,5.0,4.8,3,tata,tiago,23.84,1199.0,84.0,22
Kochi,Petrol,Manual,First,5.0,3.8,1,renault,kwid,25.17,799.0,53.3,7
Hyderabad,Petrol,Manual,First,5.0,3.5,9,hyundai,i10,20.36,1197.0,78.9,84
Mumbai,Petrol,Manual,First,5.0,4.75,6,honda,amaze,19.5,1199.0,86.76,21
Delhi,Petrol,Manual,First,5.0,4.5,4,volkswagen,polo,18.78,999.0,74.0,27
Kolkata,Petrol,Manual,First,5.0,2.35,8,hyundai,i10,20.36,1197.0,78.9,29
Hyderabad,Diesel,Manual,First,5.0,3.4,6,renault,pulse,23.08,1461.0,63.12,48
Kochi,Diesel,Manual,First,5.0,5.11,7,renault,duster,20.46,1461.0,83.8,69
Kolkata,Petrol,Manual,First,5.0,3.4,5,hyundai,i10,20.36,1197.0,78.9,28
Kochi,Petrol,Manual,First,6.0,5.84,3,mahindra,kuv,18.15,1198.0,82.0,29
